,tweet_id,sentiment,content
27064,1695620966,positive,Going to IKEA with the roomie so she can shop for her apartment. IKEA is in like my top ten stores that I love
27065,1695653476,positive,http://twitpic.com/4jj43 - Me and Ari
27067,1695653622,positive,Watching Ryann!!  Gonna be a grand day!!!
27068,1695653628,positive,@Dhanraj1974 good luck with you finals!!!
27070,1695653647,positive,I got a raise and praise!!!! Great way to start Monday off
27071,1695653667,positive,I am loving this beautiful monday morning!
27072,1695653802,positive,@AndreaNBC13HD You're right....I'm 29 and  I've heard the song a time or two
27074,1695653882,negative,@Djalfy I sound really Brummie lol but most of all I just hate looking at myself!
27076,1695653925,positive,wanna go to hav my beauty sleep  gdnite .. sweet dreams
27077,1695653958,positive,"I promise to post new mini magical village today, the weather is perfect for it   See preview here: http://pengpengsplace.blogspot.com"
27078,1695653963,positive,@khorshid I hope to see you soon again
27079,1695654038,positive,@FransJr ... Lol! Probably a little sweeter in the carribbean! Tropical island sounds wonderful.
27081,1695654133,positive,@absolutspacegrl I could feel the excitement in that tweet! ;) I'll be watching the launch on NASA tv! How I love my directv!  seriously.
27083,1695654347,negative,Dreary bus ride home. Im rubbing my eyes out but at least I didn't spend the day in school. Over 12 hrs well spent
27085,1695654399,positive,"[Aeroplanes - We Know, Plato!] One of my favorite WKP songs!  ? http://blip.fm/~5jq91"
27086,1695654473,positive,Sooo readyyy for the summerr babyyyy!!!!!!!!!
27087,1695654486,negative,"@Janet_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider."
27088,1695654499,positive,@twitlonger Hi x Your websites soo cool i love using it  Thank you
27089,1695654560,positive,Star Trek in HD.... I'm impressed.... Beam me up Spotty!
27091,1695654606,positive,Todays goal: Tweet more @ work  Im off to a good start but havent left the house yet. Welcome new followers! I hope your not too bored yet
27094,1695654883,negative,Getting ready for college. I had a good sleep.  rainy day today. I love it.
27096,1695655008,negative,@Monodi what lol?
27098,1695655078,positive,Just jailbroke david's iphone in computer programming.
27099,1695655141,negative,@millennialprof Can I have your old one?
27101,1695655245,positive,ohay clean teeth
27102,1695655253,positive,"@weatherpenny I DO know him- I loved the wolves in the wall!!!  Totally awesome tip, I'll work in a tiny format but got inspiration now"
27105,1695655303,positive,I need a break! I NEED KITKAT! haha!
27106,1695655401,positive,@Wally_v10 grax
27107,1695655419,negative,One lane stop and go trafffffffic suckssss! Almost to wwork thanks to gay miinnnesota roads
27109,1695655539,positive,@kristianc count me in
27110,1695655624,negative,Blocked the acct for one of my most hated sports teams. That felt really good.
27111,1695655632,positive,The rain is good for one thing; getting dudes hoodies  haha!
27113,1695655739,negative,"@faeyakof hahaha im broke, i need money  sighh."
27114,1695655815,positive,it's monday. yayy.. need to get my demi lovato tickets before they sell out!
27115,1695655829,positive,monday morning . lets whip out some code today
27116,1695655957,positive,"Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning"
27117,1695656025,positive,http://twitpic.com/4jj4j - Birthday Breakfast! Yummm- chai &amp; an apple fritter
27118,1695656038,positive,Good morning everyone
27119,1695656055,positive,"@StaceysJustFab blackberry messenger rocks! Its basically IM-ing with other BB users that u add, so like ur friends. Saves on texts"
27120,1695656058,positive,"@catarino hah yeah I hear that, good luck today"
27121,1695656094,positive,"@Stevebrown87 Noo, good guys are better  x"
27122,1695656148,positive,@shortiee31
27123,1695656174,positive,"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though"
27125,1695656222,positive,this time next week I will hopefully be holding my Lili in my arms!
27126,1695656309,negative,weee! internet is back here at home!
27128,1695656355,negative,"@Da7e Man, that sucks and I feel your pain... if you were local, I'd buy you a cup of coffee."
27129,1695656405,negative,It smells like the beach from my job..
27131,1695656449,positive,@ponet thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs
27133,1695656513,negative,"@SlovakBrewer Yeah, I wanted to have some  I was bottling, so it's sanitized and all good. It tastes like those choc. oranges."
27134,1695656586,negative,I loveeeeee to live a - F A S T - pace lifestyle!
27135,1695656616,positive,@markhoppus ahaha its stuck in my head; thanxx
27136,1695656668,positive,"@elegyofhope haha you didnt see my macbook or my 24'' imac in that pic, so feel extra jealous lolll"
27138,1695656731,positive,@clyp1976 thanks!! I definitely will! The next season will be rainy and it comes in two month's time!!
27140,1695656799,positive,I must have viewed that picture of me and @alicecsws from saturday morning about a milling times  x
27142,1695656876,positive,"@J00wish will do  it's only ï¿½34.99 on play.com, so might just buy it, it certainly looks and sounds good enough! i'm excited for it lol"
27143,1695656877,negative,salt and vinegar
27144,1695656898,positive,"@LarryTill I had recommended Harney &amp; Sons (http://www.harney.com/) from where I order much of my tea, I think."
27145,1695656945,positive,@TheBetterSexDoc   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella
27146,1695656949,positive,@NEENZ I was just at Sky Harbor on Friday.    How are you?
27147,1695656980,negative,@gfalcone601 cheese and onion crisps are the best  alice or rosalie cullen ?
27149,1695657066,positive,"Bumper Sticker: &quot;If you don't want to stand up for our troops, feel free to stand in front of them&quot; Thank you to all in the military"
27153,1695657193,positive,Feeling pretty good this morning! Lets hope it lasts through the day
27154,1695657198,positive,Going to French. Anyone want to pick me up?
27155,1695657270,positive,Thank you Justin for my two dozen roses
27156,1695657297,positive,death cab for cutie and slouchy barets  its a good way to start the day.
27157,1695657466,positive,"listening to dave barnes, getting really excited for junior senior"
27158,1695657592,negative,@sadknob living quite so close to RAF boulmer that might not be a good thing
27159,1695657604,negative,"@ClareAshford  I blocked him too, lets hope it just goes away forever"
27160,1695657696,positive,"@isparkleen wow, that's good"
27161,1695657826,positive,@CHRISDJMOYLES Get you lol what time we eating id hate to be late
27162,1695658072,positive,It's soupy-soup time. Today: Heinz Cream of Chicken and Mushroom - yum! bbl
27163,1695691815,positive,@Xx_Mcfly_xX ooh yay! let me just go accept her
27164,1695691823,positive,"@taylorswift13 lol, good luck with that ;) love your vid for YBWM"
27165,1695691824,negative,End of the academic year brings in a lot of mood swings ... Just recovered from some serious hypertension
27167,1695691833,positive,@m_jonas101 WOW they're totally amazing and they're more than awesome
27168,1695691875,positive,@shay1988 lol same here....wish there was a way to microsize everything...lol
27170,1695691928,negative,"Really tired, and need to be up in the morning... Off to bed. Good Night All!!!"
27171,1695691947,positive,@RyanMills1 safe &amp; easy travels Mills. I'll miss u
27172,1695691971,positive,"watching FRIENDS reduces stress inside me. Thanks to Bright, Kauffman, and Crane who are created these series  love love love"
27173,1695691986,positive,Gooood morning!
27174,1695692014,negative,@taylorswift13 jet lag must be soo annoyingg! im in uk timee  welcome to ukkkkk  are u coming to scotland at all  ? xxxx
27175,1695692041,negative,I did it! I finished my first chapter summary on Care of Souls! Pray that I can have the Lords understanding! This isn't easy to do!
27176,1695692069,negative,@klm I knew that. I attended an innovation seminar at Picnic 2007.
27177,1695692073,negative,i hate waking up early! but i need to make up my 27 hrs at my pharmacy class. &gt;=[ sighhh.  in other news: breakfast time!!!!
27179,1695692162,negative,"It's Monday, and I am still cleaning up the mess from Thursday night's storm.  Like I wasn't busy enough this week!"
27180,1695692186,positive,@Nicholina6....got your message!!! You are such a twitter freak!
27181,1695692210,negative,"@MrEricPiRaTe You're being sooo ambiguous, no clue re:what's up? Must send me details! Oh, &amp; I'll be on tom re:the Greek &amp; tea tweet-ups!"
27182,1695692223,positive,"New project, new mess"
27184,1695692303,positive,A new week = new legend to make.
27185,1695692304,positive,Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you
27186,1695692328,positive,@Rene_Kay2 welcome to Twitter babes! I know what you mean...still trying to figure this out
27187,1695692347,positive,"@Joy_B I don't know but they aren't worth it, only 6 people actually showed up lol"
27190,1695692521,positive,It's Maiko's (keyboards) birthday today! He's been a good boy. Maybe he'll get presents.
27191,1695692522,positive,@sharonkneadles Best of luck to you
27195,1695692947,positive,@JAJMiami  Happy Monday!!  Hope you have a great week!
27200,1695693132,positive,"@The_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks"
27201,1695693187,negative,Feel sorry for Adam Cook. Be strong for David and family
27213,1695693516,positive,is excited to see Samantha&amp;Denise again  http://plurk.com/p/rr5id
27214,1695693528,positive,"@lopps_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing"
27215,1695693553,positive,@joshsharp *phew*  Will make a note in case anyone else runs into the same issueï¿½
27217,1695693600,positive,"@mandydean thanks, Mandy!  What a good sister you are. @krikkert That may be true, but unfortunately my road tires can't say the same."
27218,1695693608,positive,"@sentimentalizzy Yeah, hope so. I'm excited"
27219,1695693621,positive,I always get really excited when 'Steal My Kisses' by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning
27221,1695693692,positive,@ComedyQueen LOL it's overcast but otherwise ok. I'm tired but otherwise ok
27223,1695693776,positive,@coollike http://twitpic.com/4jg09 - haha she looks a little like u charlie lol
27225,1695693823,positive,"@taylorswift13 i love you so much tay (: youre so amazing &lt;3 you should come to denmark, we love you here"
27226,1695693826,positive,"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn't mother nature know the mountain is closed for the ski season!"
